pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
7,Samsung ,10000,01-08-2023,11:04:41,"Quilicura, Región Metropolitana"
7,Samsung Galaxy S22+ Nuevo,549000,01-08-2023,09:22:58,"San Miguel, Región Metropolitana"
7,Samsung Galaxy S7 movistar,35000,01-08-2023,04:46:55,"Ñuñoa, Región Metropolitana"
7,Samsung Galaxy A12,50000,31-07-2023,22:09:47,"Providencia, Región Metropolitana"
7,Samsung Galaxy A32 semi nuevo 128 gb,145000,31-07-2023,21:42:07,"Las Condes, Región Metropolitana"
7,Samsung Galaxy Z Fold4 5g 12 Gb Ram Usado,860000,31-07-2023,19:37:37,"Vitacura, Región Metropolitana"
7,Samsung a51 128 gb,120000,31-07-2023,18:56:54,"Santiago, Región Metropolitana"
7,Samsung galaxy A52,110000,31-07-2023,18:52:47,"Buin, Región Metropolitana"
7,Celular Samsung A32,75000,31-07-2023,14:49:18,"La Florida, Región Metropolitana"
7,Samsung Galaxy A53 5g,190000,31-07-2023,11:29:32,"Peñalolén, Región Metropolitana"
7,Pantalla Samsung Galaxy A71,100000,31-07-2023,11:28:36,"Macul, Región Metropolitana"
7,Samsung galaxy Tab A SM-P350,80000,31-07-2023,09:02:57,"Maipú, Región Metropolitana"
7,Samsung galaxy s20+,200000,31-07-2023,08:05:47,"San Bernardo, Región Metropolitana"
7,Cargador de Pared Para Celular Samsung Celular de,16490,31-07-2023,07:56:06,"Maipú, Región Metropolitana"
7,Samsung S21 FE,270000,30-07-2023,22:10:51,"Huechuraba, Región Metropolitana"
7,S22 ultra samsung,300000,30-07-2023,21:38:57,"Huechuraba, Región Metropolitana"
7,Samsung Galaxy J4 (2/32) Impecable,30000,30-07-2023,21:30:01,"Santiago, Región Metropolitana"
7,Celular Samsung A52s 5G,170000,30-07-2023,19:26:20,"Santiago, Región Metropolitana"
7,Samsung Galaxy S21+ 5G 128 GB Phantom Black Nuevo,470000,30-07-2023,17:42:57,"Ñuñoa, Región Metropolitana"
7,Samsung Galaxy Watch 46mm Bluetooth,170000,30-07-2023,16:08:02,"Lampa, Región Metropolitana"
7,Soporte de celular SAMSUNG para automóvil,3500,30-07-2023,15:52:23,"Vitacura, Región Metropolitana"
7,Celular Android Samsung Galaxy A21s,95000,30-07-2023,11:53:40,"Independencia, Región Metropolitana"
7,Samsung galaxy FOLD3,450000,30-07-2023,07:34:07,"Estación Central, Región Metropolitana"
7,Samsung A30s,100000,30-07-2023,07:17:50,"Peñalolén, Región Metropolitana"
7,Samsung S21 Ultra,500000,30-07-2023,03:00:19,"Puente Alto, Región Metropolitana"
7,Samsung a34 grafito,150000,30-07-2023,02:46:18,"Santiago, Región Metropolitana"
7,Samsung note 10 plus nuevo,280000,29-07-2023,22:06:39,"Ñuñoa, Región Metropolitana"
7,Samsung S21 FE 128 GB 5G Liberado,260000,29-07-2023,16:00:47,"La Granja, Región Metropolitana"
7,Samsung note 10 ,270000,29-07-2023,14:04:24,"Macul, Región Metropolitana"
7,Tablet Samsung,35000,29-07-2023,12:55:23,"La Florida, Región Metropolitana"
7,Samsung Galaxy S21 Ultra 5G 128,320000,29-07-2023,11:48:21,"Peñalolén, Región Metropolitana"
7,Samsung a037 único dueño,60000,29-07-2023,11:29:48,"Puente Alto, Región Metropolitana"
7,Samsung galaxy a72 usado,200000,29-07-2023,10:53:12,"Huechuraba, Región Metropolitana"
7,Samsung galaxy A22s,80000,29-07-2023,06:49:21,"Pirque, Región Metropolitana"
7,Nuevo aun con sus plásticos Samsung whach 4,115000,28-07-2023,23:46:37,"La Florida, Región Metropolitana"
7,Samsung S8,30000,28-07-2023,23:32:48,"San Bernardo, Región Metropolitana"
7,Anillo Magnético De Silicona Para iPhone -samsung,5200,28-07-2023,20:25:11,"Ñuñoa, Región Metropolitana"
7,Bisel De Metal Para Samsung Galaxy Watch 4-4044mm,4500,28-07-2023,19:02:39,"Ñuñoa, Región Metropolitana"
7,Samsung S20 Fe 4g,160000,28-07-2023,18:00:58,"Ñuñoa, Región Metropolitana"
7,Samsung Galaxy S7 negro,45000,28-07-2023,17:00:28,"Renca, Región Metropolitana"
7,Samsung S21 Ultra 128gb +8GB RAM,300000,28-07-2023,14:48:01,"San Joaquín, Región Metropolitana"
7,Celular Samsung Galaxy A34,250000,28-07-2023,11:26:52,"Ñuñoa, Región Metropolitana"
7,Samsung Galaxy A10s,60000,28-07-2023,10:08:41,"La Florida, Región Metropolitana"
7,Correa Completa Para Samsung Active 1-2 4044 Mm,7500,28-07-2023,08:54:18,"Ñuñoa, Región Metropolitana"
7,Carcasa De Silicona Para Samsung Active 2 44mm,6900,28-07-2023,08:44:45,"Ñuñoa, Región Metropolitana"
7,Samsung s21 5G pantalla fantasma nada grave,180000,28-07-2023,05:25:32,"Maipú, Región Metropolitana"
7,Samsung a30,40000,27-07-2023,22:27:43,"Maipú, Región Metropolitana"
7,0,0,0,,0
7,0,0,0,,0
7,0,0,0,,0
